idx;result;table;_start;_stop;_time;_value;InstallationName;_field;_measurement
3690;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T04:20:00Z;-19,42;acme;a;007955_0x40
3691;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T04:30:00Z;-19,77;acme;a;007955_0x40
3692;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T04:40:00Z;-18,69;acme;a;007955_0x40
3693;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T04:50:00Z;-20,35;acme;a;007955_0x40
3694;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T05:00:00Z;-19,18;acme;a;007955_0x40
3695;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T05:10:00Z;-19,76;acme;a;007955_0x40
3696;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T05:30:00Z;-18,68;acme;a;007955_0x40
3697;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T05:40:00Z;-20,33;acme;a;007955_0x40
3698;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T05:50:00Z;-19,43;acme;a;007955_0x40
3699;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T06:00:00Z;-18,88;acme;a;007955_0x40
3700;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T06:10:00Z;-20,51;acme;a;007955_0x40
3701;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T06:20:00Z;-19,02;acme;a;007955_0x40
3702;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T06:30:00Z;-19,01;acme;a;007955_0x40
3703;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T06:40:00Z;-20,43;acme;a;007955_0x40
3704;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T06:50:00Z;-18,93;acme;a;007955_0x40
3705;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T07:00:00Z;-19,61;acme;a;007955_0x40
3706;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T07:10:00Z;-20,12;acme;a;007955_0x40
3707;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T07:20:00Z;-18,66;acme;a;007955_0x40
3708;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T07:30:00Z;-19,98;acme;a;007955_0x40
3709;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T07:40:00Z;-19,33;acme;a;007955_0x40
3710;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T07:50:00Z;-20,02;acme;a;007955_0x40
3711;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T08:00:00Z;-19,85;acme;a;007955_0x40
3712;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T08:10:00Z;-18,67;acme;a;007955_0x40
3713;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T08:20:00Z;-19,51;acme;a;007955_0x40
3714;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T08:30:00Z;-20,11;acme;a;007955_0x40
3715;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T08:40:00Z;-17,99;acme;a;007955_0x40
3716;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T08:50:00Z;-12,06;acme;a;007955_0x40
3717;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T09:00:00Z;-17,19;acme;a;007955_0x40
3718;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T09:10:00Z;-18,92;acme;a;007955_0x40
3719;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T09:20:00Z;-19,61;acme;a;007955_0x40
3720;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T09:30:00Z;-19,98;acme;a;007955_0x40
3721;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T09:40:00Z;-18,98;acme;a;007955_0x40
3722;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T09:50:00Z;-19,35;acme;a;007955_0x40
3723;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T10:00:00Z;-18,82;acme;a;007955_0x40
3724;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T10:10:00Z;-17,11;acme;a;007955_0x40
3725;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T10:20:00Z;-17,12;acme;a;007955_0x40
3726;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T10:30:00Z;-17,64;acme;a;007955_0x40
3727;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T10:40:00Z;-18,31;acme;a;007955_0x40
3728;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T10:50:00Z;-18,67;acme;a;007955_0x40
3729;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T11:00:00Z;-19,09;acme;a;007955_0x40
3730;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T11:10:00Z;-19,55;acme;a;007955_0x40
3731;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T11:20:00Z;-19,53;acme;a;007955_0x40
3732;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T11:30:00Z;-18,81;acme;a;007955_0x40
3733;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T11:40:00Z;-19,43;acme;a;007955_0x40
3734;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T11:50:00Z;-19,69;acme;a;007955_0x40
3735;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T12:00:00Z;-18,71;acme;a;007955_0x40
3736;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T12:10:00Z;-19,25;acme;a;007955_0x40
3737;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T12:20:00Z;-19,73;acme;a;007955_0x40
3738;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T12:30:00Z;-19,05;acme;a;007955_0x40
3739;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T12:40:00Z;-18,81;acme;a;007955_0x40
3740;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T12:50:00Z;-19,73;acme;a;007955_0x40
3741;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T13:00:00Z;-19,39;acme;a;007955_0x40
3742;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T13:10:00Z;-18,72;acme;a;007955_0x40
3743;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T13:20:00Z;-19,56;acme;a;007955_0x40
3744;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T13:30:00Z;-19,63;acme;a;007955_0x40
3745;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T13:40:00Z;-18,71;acme;a;007955_0x40
3746;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T13:50:00Z;-18,42;acme;a;007955_0x40
3747;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T14:00:00Z;-14,96;acme;a;007955_0x40
3748;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T14:10:00Z;-9,9;acme;a;007955_0x40
3749;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T14:20:00Z;-14,97;acme;a;007955_0x40
3750;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T14:30:00Z;-17,28;acme;a;007955_0x40
3751;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T14:40:00Z;-18,55;acme;a;007955_0x40
3752;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T14:50:00Z;-19,3;acme;a;007955_0x40
3753;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T15:10:00Z;-18,44;acme;a;007955_0x40
3754;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T15:30:00Z;-19,67;acme;a;007955_0x40
3755;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T15:40:00Z;-18,63;acme;a;007955_0x40
3756;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T15:50:00Z;-19,88;acme;a;007955_0x40
3757;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T16:00:00Z;-19,41;acme;a;007955_0x40
3758;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T16:10:00Z;-18,94;acme;a;007955_0x40
3759;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T16:20:00Z;-19,97;acme;a;007955_0x40
3760;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T16:30:00Z;-19,15;acme;a;007955_0x40
3761;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T16:40:00Z;-19,33;acme;a;007955_0x40
3762;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T16:50:00Z;-19,74;acme;a;007955_0x40
3763;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T17:00:00Z;-18,73;acme;a;007955_0x40
3764;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T17:10:00Z;-19,72;acme;a;007955_0x40
3765;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T17:20:00Z;-19,49;acme;a;007955_0x40
3766;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T17:30:00Z;-18,84;acme;a;007955_0x40
3767;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T17:40:00Z;-20,01;acme;a;007955_0x40
3768;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T17:50:00Z;-18,96;acme;a;007955_0x40
3769;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T18:00:00Z;-19,36;acme;a;007955_0x40
3770;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T18:10:00Z;-19,8;acme;a;007955_0x40
3771;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T18:20:00Z;-18,7;acme;a;007955_0x40
3772;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T18:30:00Z;-19,98;acme;a;007955_0x40
3773;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T18:40:00Z;-19,07;acme;a;007955_0x40
3774;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T18:50:00Z;-19,3;acme;a;007955_0x40
3775;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T19:00:00Z;-19,84;acme;a;007955_0x40
3776;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T19:10:00Z;-18,7;acme;a;007955_0x40
3777;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T19:20:00Z;-20,13;acme;a;007955_0x40
3778;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T19:30:00Z;-19,13;acme;a;007955_0x40
3779;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T19:40:00Z;-19,36;acme;a;007955_0x40
3780;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T19:50:00Z;-19,8;acme;a;007955_0x40
3781;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T20:00:00Z;-18,72;acme;a;007955_0x40
3782;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T20:10:00Z;-20,17;acme;a;007955_0x40
3783;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T20:20:00Z;-19,04;acme;a;007955_0x40
3784;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T20:30:00Z;-19,37;acme;a;007955_0x40
3785;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T20:40:00Z;-19,72;acme;a;007955_0x40
3786;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T20:50:00Z;-18,65;acme;a;007955_0x40
3787;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T21:00:00Z;-20,17;acme;a;007955_0x40
3788;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T21:10:00Z;-19,02;acme;a;007955_0x40
3789;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T21:20:00Z;-19,4;acme;a;007955_0x40
3790;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T21:30:00Z;-19,74;acme;a;007955_0x40
3791;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T21:40:00Z;-18,65;acme;a;007955_0x40
3792;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T21:50:00Z;-20,23;acme;a;007955_0x40
3793;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T22:00:00Z;-19,1;acme;a;007955_0x40
3794;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T22:10:00Z;-19,18;acme;a;007955_0x40
3795;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T22:20:00Z;-19,92;acme;a;007955_0x40
3796;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T22:30:00Z;-18,6;acme;a;007955_0x40
3797;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T22:40:00Z;-20,06;acme;a;007955_0x40
3798;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T22:50:00Z;-19,18;acme;a;007955_0x40
3799;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T23:00:00Z;-18,78;acme;a;007955_0x40
3800;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T23:10:00Z;-20,06;acme;a;007955_0x40
3801;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T23:20:00Z;-18,65;acme;a;007955_0x40
3802;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T23:30:00Z;-19,89;acme;a;007955_0x40
3803;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T23:40:00Z;-19,41;acme;a;007955_0x40
3804;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-28T23:50:00Z;-18,76;acme;a;007955_0x40
3805;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T00:00:00Z;-20,3;acme;a;007955_0x40
3806;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T00:10:00Z;-18,78;acme;a;007955_0x40
3807;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T00:20:00Z;-19,76;acme;a;007955_0x40
3808;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T00:30:00Z;-19,56;acme;a;007955_0x40
3809;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T00:40:00Z;-18,7;acme;a;007955_0x40
3810;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T00:50:00Z;-20,34;acme;a;007955_0x40
3811;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T01:00:00Z;-18,9;acme;a;007955_0x40
3812;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T01:10:00Z;-19,53;acme;a;007955_0x40
3813;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T01:20:00Z;-19,69;acme;a;007955_0x40
3814;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T01:30:00Z;-18,54;acme;a;007955_0x40
3815;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T01:40:00Z;-20,18;acme;a;007955_0x40
3816;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T01:50:00Z;-19,08;acme;a;007955_0x40
3817;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T02:00:00Z;-14,77;acme;a;007955_0x40
3818;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T02:10:00Z;-13,14;acme;a;007955_0x40
3819;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T02:20:00Z;-19,01;acme;a;007955_0x40
3820;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T02:30:00Z;-19,62;acme;a;007955_0x40
3821;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T02:40:00Z;-18,53;acme;a;007955_0x40
3822;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T02:50:00Z;-20,15;acme;a;007955_0x40
3823;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T03:00:00Z;-18,71;acme;a;007955_0x40
3824;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T03:10:00Z;-19,94;acme;a;007955_0x40
3825;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T03:20:00Z;-19,14;acme;a;007955_0x40
3826;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T03:30:00Z;-20,38;acme;a;007955_0x40
3827;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T03:40:00Z;-18,86;acme;a;007955_0x40
3828;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T03:50:00Z;-19,42;acme;a;007955_0x40
3829;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T04:00:00Z;-19,91;acme;a;007955_0x40
3830;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T04:10:00Z;-19,52;acme;a;007955_0x40
3831;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T04:20:00Z;-19,97;acme;a;007955_0x40
3832;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T04:30:00Z;-18,51;acme;a;007955_0x40
3833;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T04:40:00Z;-20,16;acme;a;007955_0x40
3834;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T04:50:00Z;-19,23;acme;a;007955_0x40
3835;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T05:00:00Z;-19,03;acme;a;007955_0x40
3836;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T05:10:00Z;-20,14;acme;a;007955_0x40
3837;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T05:20:00Z;-18,45;acme;a;007955_0x40
3838;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T05:30:00Z;-19,97;acme;a;007955_0x40
3839;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T05:40:00Z;-19,22;acme;a;007955_0x40
3840;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T05:50:00Z;-18,79;acme;a;007955_0x40
3841;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T06:00:00Z;-20,09;acme;a;007955_0x40
3842;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T06:10:00Z;-18,65;acme;a;007955_0x40
3843;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T06:20:00Z;-20,3;acme;a;007955_0x40
3844;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T06:30:00Z;-19,14;acme;a;007955_0x40
3845;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T06:40:00Z;-20,22;acme;a;007955_0x40
3846;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T06:50:00Z;-18,86;acme;a;007955_0x40
3847;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T07:00:00Z;-19,67;acme;a;007955_0x40
3848;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T07:10:00Z;-19,56;acme;a;007955_0x40
3849;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T07:20:00Z;-18,5;acme;a;007955_0x40
3850;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T07:30:00Z;-20,01;acme;a;007955_0x40
3851;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T07:40:00Z;-19,23;acme;a;007955_0x40
3852;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T07:50:00Z;-19,25;acme;a;007955_0x40
3853;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T08:00:00Z;-20;acme;a;007955_0x40
3854;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T08:10:00Z;-18,65;acme;a;007955_0x40
3855;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T08:20:00Z;-19,31;acme;a;007955_0x40
3856;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T08:30:00Z;-19,94;acme;a;007955_0x40
3857;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T09:00:00Z;-19,62;acme;a;007955_0x40
3858;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T09:10:00Z;-18,76;acme;a;007955_0x40
3859;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T09:20:00Z;-19,25;acme;a;007955_0x40
3860;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T09:30:00Z;-19,63;acme;a;007955_0x40
3861;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T09:40:00Z;-18,69;acme;a;007955_0x40
3862;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T09:50:00Z;-19,69;acme;a;007955_0x40
3863;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T10:00:00Z;-18,25;acme;a;007955_0x40
3864;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T10:10:00Z;-16,84;acme;a;007955_0x40
3865;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T10:20:00Z;-17,88;acme;a;007955_0x40
3866;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T10:30:00Z;-18,63;acme;a;007955_0x40
3867;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T13:30:00Z;-18,54;acme;a;007955_0x40
3868;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T13:50:00Z;-18,65;acme;a;007955_0x40
3869;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T14:00:00Z;-14,23;acme;a;007955_0x40
3870;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T14:10:00Z;-8,96;acme;a;007955_0x40
3871;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T14:20:00Z;-14,72;acme;a;007955_0x40
3872;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T14:30:00Z;-17,31;acme;a;007955_0x40
3873;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T14:40:00Z;-18,17;acme;a;007955_0x40
3874;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T14:50:00Z;-18,66;acme;a;007955_0x40
3875;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T15:00:00Z;-19,4;acme;a;007955_0x40
3876;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T15:10:00Z;-19,7;acme;a;007955_0x40
3877;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T15:20:00Z;-18,62;acme;a;007955_0x40
3878;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T15:30:00Z;-19,29;acme;a;007955_0x40
3879;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T15:40:00Z;-19,72;acme;a;007955_0x40
3880;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T15:50:00Z;-18,68;acme;a;007955_0x40
3881;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T16:00:00Z;-19,26;acme;a;007955_0x40
3882;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T16:10:00Z;-19,78;acme;a;007955_0x40
3883;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T16:20:00Z;-18,71;acme;a;007955_0x40
3884;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T16:30:00Z;-19,24;acme;a;007955_0x40
3885;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T16:40:00Z;-19,74;acme;a;007955_0x40
3886;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T16:50:00Z;-18,56;acme;a;007955_0x40
3887;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T17:00:00Z;-19,11;acme;a;007955_0x40
3888;_result;7;2020-07-01T00:00:00Z;2020-08-01T00:00:00Z;2020-07-29T17:10:00Z;-19,25;acme;a;007955_0x40
